subject,graph,method,n_channels,accuracy
23,1,3,6,0.7416666666666666
23,1,3,9,0.7083333333333334
23,1,3,12,0.75
23,1,3,15,0.7666666666666666
23,1,3,18,0.7
23,1,3,21,0.7666666666666666
23,1,3,24,0.75
23,1,3,27,0.7833333333333334
23,1,3,30,0.7583333333333334
23,1,3,30,0.7583333333333334
24,1,1,3,0.575
24,1,1,4,0.4666666666666666
24,1,1,5,0.5666666666666667
24,1,1,7,0.5583333333333333
24,1,1,8,0.6333333333333333
24,1,1,9,0.5916666666666667
24,1,1,11,0.5833333333333333
24,1,1,12,0.6250000000000001
24,1,1,13,0.6000000000000001
24,1,1,14,0.6166666666666666
24,1,1,16,0.6416666666666666
24,1,1,18,0.575
24,1,1,20,0.6083333333333334
24,1,1,22,0.5666666666666667
24,1,1,29,0.5750000000000001
24,1,1,30,0.5750000000000001
24,1,2,3,0.5083333333333333
24,1,2,6,0.45833333333333337
24,1,2,9,0.6333333333333334
24,1,2,12,0.5833333333333334
24,1,2,15,0.6083333333333334
24,1,2,18,0.625
24,1,2,21,0.6166666666666667
24,1,2,24,0.6416666666666667
24,1,2,27,0.5666666666666667
24,1,2,30,0.5750000000000001
24,1,2,30,0.5750000000000001
24,1,3,3,0.475
24,1,3,6,0.5583333333333333
24,1,3,9,0.5166666666666667
24,1,3,12,0.6416666666666666
24,1,3,15,0.575
24,1,3,18,0.5666666666666667
24,1,3,21,0.55
24,1,3,24,0.5833333333333333
24,1,3,27,0.525
24,1,3,30,0.5750000000000001
24,1,3,30,0.5750000000000001
25,1,1,3,0.45
25,1,1,4,0.6416666666666667
25,1,1,5,0.625
25,1,1,7,0.775
25,1,1,8,0.7749999999999999
25,1,1,9,0.775
25,1,1,11,0.7999999999999999
25,1,1,12,0.7916666666666666
25,1,1,13,0.7666666666666666
25,1,1,14,0.7583333333333334
25,1,1,16,0.775
25,1,1,18,0.7583333333333334
25,1,1,20,0.7583333333333333
25,1,1,22,0.8083333333333333
25,1,1,29,0.8166666666666667
25,1,1,30,0.8166666666666667
25,1,2,3,0.475
25,1,2,6,0.45
25,1,2,9,0.5750000000000001
25,1,2,12,0.6583333333333333
25,1,2,15,0.6166666666666667
25,1,2,18,0.875
25,1,2,21,0.8583333333333334
25,1,2,24,0.825
25,1,2,27,0.8166666666666667
25,1,2,30,0.8166666666666667
25,1,2,30,0.8166666666666667
25,1,3,3,0.7
25,1,3,6,0.6499999999999999
25,1,3,9,0.5833333333333334
25,1,3,12,0.575
25,1,3,15,0.6249999999999999
25,1,3,18,0.6749999999999999
25,1,3,21,0.8
25,1,3,24,0.85
25,1,3,27,0.8333333333333334
25,1,3,30,0.8166666666666667
25,1,3,30,0.8166666666666667
26,1,1,3,0.7
26,1,1,4,0.7500000000000001
26,1,1,5,0.7666666666666667
26,1,1,7,0.7749999999999999
26,1,1,8,0.825
26,1,1,9,0.8416666666666668
26,1,1,11,0.8416666666666668
26,1,1,12,0.825
26,1,1,13,0.85
26,1,1,14,0.8833333333333334
26,1,1,16,0.9083333333333334
26,1,1,18,0.8583333333333332
26,1,1,20,0.9083333333333332
26,1,1,22,0.9
26,1,1,29,0.85
26,1,1,30,0.85
26,1,2,3,0.7083333333333334
26,1,2,6,0.7750000000000001
26,1,2,9,0.8666666666666666
26,1,2,12,0.8583333333333334
26,1,2,15,0.9
26,1,2,18,0.8666666666666666
26,1,2,21,0.9
26,1,2,24,0.8916666666666668
26,1,2,27,0.8416666666666666
26,1,2,30,0.85
26,1,2,30,0.85
26,1,3,3,0.7583333333333334
26,1,3,6,0.7416666666666667
26,1,3,9,0.8166666666666667
26,1,3,12,0.85
26,1,3,15,0.8833333333333332
26,1,3,18,0.8833333333333334
26,1,3,21,0.8916666666666668
26,1,3,24,0.875
26,1,3,27,0.8583333333333334
26,1,3,30,0.85
26,1,3,30,0.85
27,1,1,3,0.6833333333333333
27,1,1,4,0.7333333333333332
27,1,1,5,0.8
27,1,1,7,0.7416666666666666
27,1,1,8,0.7916666666666667
27,1,1,9,0.7499999999999999
27,1,1,11,0.7666666666666667
27,1,1,12,0.7916666666666667
27,1,1,13,0.7416666666666667
27,1,1,14,0.75
27,1,1,16,0.6666666666666667
27,1,1,18,0.6333333333333333
27,1,1,20,0.6833333333333333
27,1,1,22,0.675
27,1,1,29,0.65
27,1,1,30,0.65
27,1,2,3,0.7333333333333333
27,1,2,6,0.725
27,1,2,9,0.7333333333333333
27,1,2,12,0.7333333333333333
27,1,2,15,0.7416666666666667
27,1,2,18,0.65
27,1,2,21,0.6583333333333333
27,1,2,24,0.6500000000000001
27,1,2,27,0.6583333333333333
27,1,2,30,0.65
27,1,2,30,0.65
27,1,3,3,0.775
27,1,3,6,0.7166666666666666
27,1,3,9,0.775
27,1,3,12,0.6916666666666667
27,1,3,15,0.7
27,1,3,18,0.6833333333333333
27,1,3,21,0.7249999999999999
27,1,3,24,0.7416666666666667
27,1,3,27,0.6083333333333334
27,1,3,30,0.65
27,1,3,30,0.65
28,1,1,3,0.4416666666666667
28,1,1,4,0.3833333333333333
28,1,1,5,0.4833333333333334
28,1,1,7,0.5000000000000001
28,1,1,8,0.6583333333333334
28,1,1,9,0.6333333333333333
28,1,1,11,0.6749999999999999
28,1,1,12,0.65
28,1,1,13,0.7083333333333333
28,1,1,14,0.6916666666666667
28,1,1,16,0.65
28,1,1,18,0.6416666666666666
28,1,1,20,0.5750000000000001
28,1,1,22,0.6416666666666667
28,1,1,29,0.5833333333333333
28,1,1,30,0.5833333333333333
28,1,2,3,0.5333333333333333
28,1,2,6,0.4166666666666667
28,1,2,9,0.4083333333333333
28,1,2,12,0.5
28,1,2,15,0.5333333333333334
28,1,2,18,0.5
28,1,2,21,0.575
28,1,2,24,0.6
28,1,2,27,0.5250000000000001
28,1,2,30,0.5833333333333333
28,1,2,30,0.5833333333333333
28,1,3,3,0.3833333333333333
28,1,3,6,0.4750000000000001
28,1,3,9,0.4833333333333334
28,1,3,12,0.5499999999999999
28,1,3,15,0.6166666666666667
28,1,3,18,0.6166666666666666
28,1,3,21,0.625
28,1,3,24,0.55
28,1,3,27,0.6083333333333333
28,1,3,30,0.5833333333333333
28,1,3,30,0.5833333333333333
29,1,1,3,0.4833333333333333
29,1,1,4,0.45833333333333337
29,1,1,5,0.4916666666666667
29,1,1,7,0.5166666666666666
29,1,1,8,0.5416666666666666
29,1,1,9,0.5416666666666667
29,1,1,11,0.5833333333333333
29,1,1,12,0.5916666666666666
29,1,1,13,0.625
29,1,1,14,0.5833333333333334
29,1,1,16,0.5583333333333332
29,1,1,18,0.6
29,1,1,20,0.5583333333333333
29,1,1,22,0.5083333333333334
29,1,1,29,0.625
29,1,1,30,0.625
29,1,2,3,0.5250000000000001
29,1,2,6,0.5666666666666667
29,1,2,9,0.5416666666666666
29,1,2,12,0.45833333333333337
29,1,2,15,0.5416666666666667
29,1,2,18,0.5333333333333334
29,1,2,21,0.5916666666666666
29,1,2,24,0.5916666666666667
29,1,2,27,0.6166666666666667
29,1,2,30,0.625
29,1,2,30,0.625
29,1,3,3,0.4416666666666667
29,1,3,6,0.4083333333333333
29,1,3,9,0.4166666666666667
29,1,3,12,0.4749999999999999
29,1,3,15,0.4833333333333333
29,1,3,18,0.45833333333333337
29,1,3,21,0.5916666666666667
29,1,3,24,0.6083333333333334
29,1,3,27,0.5416666666666667
29,1,3,30,0.625
29,1,3,30,0.625
1,2,1,4,0.5916666666666666
1,2,1,6,0.6416666666666666
1,2,1,7,0.6250000000000001
1,2,1,10,0.6416666666666666
1,2,1,11,0.675
1,2,1,13,0.5916666666666666
1,2,1,14,0.575
1,2,1,17,0.5333333333333333
1,2,1,19,0.6416666666666667
1,2,1,22,0.6083333333333334
1,2,1,29,0.6666666666666666
1,2,1,30,0.6666666666666666
1,2,2,3,0.4416666666666667
1,2,2,6,0.5083333333333334
1,2,2,9,0.4916666666666667
1,2,2,12,0.5666666666666667
1,2,2,15,0.675
1,2,2,18,0.7416666666666667
1,2,2,21,0.6833333333333333
1,2,2,24,0.6833333333333333
1,2,2,27,0.6666666666666666
1,2,2,30,0.6666666666666666
1,2,2,30,0.6666666666666666
1,2,3,3,0.5000000000000001
1,2,3,6,0.75
1,2,3,9,0.7166666666666667
1,2,3,12,0.7916666666666667
1,2,3,15,0.7916666666666667
1,2,3,18,0.7333333333333334
1,2,3,21,0.6333333333333333
1,2,3,24,0.6416666666666667
1,2,3,27,0.6166666666666666
1,2,3,30,0.6666666666666666
1,2,3,30,0.6666666666666666
2,2,1,4,0.7583333333333334
2,2,1,6,0.7666666666666667
2,2,1,7,0.75
2,2,1,10,0.675
2,2,1,11,0.6916666666666667
2,2,1,13,0.7083333333333333
2,2,1,14,0.6333333333333333
2,2,1,17,0.6666666666666667
2,2,1,19,0.6166666666666666
2,2,1,22,0.55
2,2,1,29,0.6083333333333334
2,2,1,30,0.6083333333333334
2,2,2,3,0.5083333333333334
2,2,2,6,0.4833333333333334
2,2,2,9,0.625
2,2,2,12,0.65
2,2,2,15,0.5999999999999999
2,2,2,18,0.5583333333333333
2,2,2,21,0.6083333333333333
2,2,2,24,0.5583333333333333
2,2,2,27,0.6333333333333334
2,2,2,30,0.6083333333333334
2,2,2,30,0.6083333333333334
2,2,3,3,0.41666666666666663
2,2,3,6,0.7
2,2,3,9,0.725
2,2,3,12,0.6416666666666668
2,2,3,15,0.6333333333333334
2,2,3,18,0.5416666666666667
2,2,3,21,0.6166666666666667
2,2,3,24,0.6000000000000001
2,2,3,27,0.6
2,2,3,30,0.6083333333333334
2,2,3,30,0.6083333333333334
3,2,1,4,0.425
3,2,1,6,0.45833333333333337
3,2,1,7,0.5416666666666666
3,2,1,10,0.6083333333333333
3,2,1,11,0.6416666666666666
3,2,1,13,0.6666666666666666
3,2,1,14,0.6
3,2,1,17,0.5583333333333333
3,2,1,19,0.6083333333333332
3,2,1,22,0.575
3,2,1,29,0.5833333333333333
3,2,1,30,0.5833333333333333
3,2,2,3,0.6166666666666667
3,2,2,6,0.5416666666666667
3,2,2,9,0.5
3,2,2,12,0.6583333333333333
3,2,2,15,0.5916666666666667
3,2,2,18,0.5750000000000001
3,2,2,21,0.6166666666666667
3,2,2,24,0.6083333333333333
3,2,2,27,0.5666666666666667
3,2,2,30,0.5833333333333333
3,2,2,30,0.5833333333333333
3,2,3,3,0.4583333333333333
3,2,3,6,0.45
3,2,3,9,0.6583333333333334
3,2,3,12,0.6416666666666666
3,2,3,15,0.6416666666666667
3,2,3,18,0.6166666666666667
3,2,3,21,0.6083333333333333
3,2,3,24,0.5916666666666666
3,2,3,27,0.5666666666666667
3,2,3,30,0.5833333333333333
3,2,3,30,0.5833333333333333
4,2,1,4,0.6333333333333333
4,2,1,6,0.5999999999999999
4,2,1,7,0.5916666666666666
4,2,1,10,0.5250000000000001
4,2,1,11,0.5416666666666667
4,2,1,13,0.5833333333333333
4,2,1,14,0.5083333333333334
4,2,1,17,0.55
4,2,1,19,0.5833333333333333
4,2,1,22,0.6000000000000001
4,2,1,29,0.7166666666666666
4,2,1,30,0.7166666666666666
4,2,2,3,0.5333333333333333
4,2,2,6,0.6
4,2,2,9,0.6083333333333333
4,2,2,12,0.6166666666666666
4,2,2,15,0.6916666666666667
4,2,2,18,0.7083333333333333
4,2,2,21,0.7833333333333333
4,2,2,24,0.775
4,2,2,27,0.7416666666666668
4,2,2,30,0.7166666666666666
4,2,2,30,0.7166666666666666
4,2,3,3,0.5833333333333333
4,2,3,6,0.6333333333333333
4,2,3,9,0.6
4,2,3,12,0.5666666666666667
4,2,3,15,0.5083333333333334
4,2,3,18,0.5666666666666667
4,2,3,21,0.5333333333333334
4,2,3,24,0.6916666666666667
4,2,3,27,0.6833333333333333
4,2,3,30,0.7166666666666666
4,2,3,30,0.7166666666666666
5,2,1,4,0.6083333333333333
5,2,1,6,0.5833333333333333
5,2,1,7,0.575
5,2,1,10,0.6833333333333333
5,2,1,11,0.6583333333333334
5,2,1,13,0.7
5,2,1,14,0.675
5,2,1,17,0.7166666666666667
5,2,1,19,0.6416666666666666
5,2,1,22,0.5916666666666667
5,2,1,29,0.5333333333333334
5,2,1,30,0.5333333333333334
5,2,2,3,0.4083333333333333
5,2,2,6,0.45
5,2,2,9,0.39166666666666666
5,2,2,12,0.4083333333333333
5,2,2,15,0.5166666666666667
5,2,2,18,0.5833333333333333
5,2,2,21,0.6249999999999999
5,2,2,24,0.6166666666666667
5,2,2,27,0.55
5,2,2,30,0.5333333333333334
5,2,2,30,0.5333333333333334
5,2,3,3,0.29999999999999993
5,2,3,6,0.6166666666666667
5,2,3,9,0.6083333333333333
5,2,3,12,0.65
5,2,3,15,0.6166666666666667
5,2,3,18,0.6249999999999999
5,2,3,21,0.5750000000000001
5,2,3,24,0.5666666666666667
5,2,3,27,0.5249999999999999
5,2,3,30,0.5333333333333334
5,2,3,30,0.5333333333333334
6,2,1,4,0.6916666666666667
6,2,1,6,0.65
6,2,1,7,0.625
6,2,1,10,0.6083333333333333
6,2,1,11,0.6499999999999999
6,2,1,13,0.6333333333333334
6,2,1,14,0.6500000000000001
6,2,1,17,0.6416666666666667
6,2,1,19,0.5916666666666666
6,2,1,22,0.6249999999999999
6,2,1,29,0.55
6,2,1,30,0.55
6,2,2,3,0.3666666666666666
6,2,2,6,0.5916666666666667
6,2,2,9,0.6
6,2,2,12,0.6
6,2,2,15,0.65
6,2,2,18,0.6083333333333333
6,2,2,21,0.6166666666666667
6,2,2,24,0.6166666666666666
6,2,2,27,0.5833333333333333
6,2,2,30,0.55
6,2,2,30,0.55
6,2,3,3,0.5833333333333333
6,2,3,6,0.6916666666666667
6,2,3,9,0.625
6,2,3,12,0.6083333333333333
6,2,3,15,0.6500000000000001
6,2,3,18,0.6583333333333334
6,2,3,21,0.6
6,2,3,24,0.6333333333333333
6,2,3,27,0.5
6,2,3,30,0.55
6,2,3,30,0.55
7,2,1,4,0.55
7,2,1,6,0.525
7,2,1,7,0.55
7,2,1,10,0.5916666666666667
7,2,1,11,0.5499999999999999
7,2,1,13,0.6166666666666667
7,2,1,14,0.55
7,2,1,17,0.55
7,2,1,19,0.5583333333333333
7,2,1,22,0.525
7,2,1,29,0.45833333333333337
7,2,1,30,0.45833333333333337
7,2,2,3,0.5333333333333333
7,2,2,6,0.5083333333333333
7,2,2,9,0.5333333333333332
7,2,2,12,0.5083333333333333
7,2,2,15,0.5333333333333334
7,2,2,18,0.5166666666666667
7,2,2,21,0.4916666666666667
7,2,2,24,0.525
7,2,2,27,0.525
7,2,2,30,0.45833333333333337
7,2,2,30,0.45833333333333337
7,2,3,3,0.4416666666666666
7,2,3,6,0.525
7,2,3,9,0.5833333333333333
7,2,3,12,0.5916666666666666
7,2,3,15,0.5916666666666667
7,2,3,18,0.5250000000000001
7,2,3,21,0.5166666666666666
7,2,3,24,0.4666666666666667
7,2,3,27,0.5166666666666667
7,2,3,30,0.45833333333333337
7,2,3,30,0.45833333333333337
8,2,1,4,0.475
8,2,1,6,0.475
8,2,1,7,0.4583333333333333
8,2,1,10,0.675
8,2,1,11,0.6583333333333334
8,2,1,13,0.6749999999999999
8,2,1,14,0.6833333333333333
8,2,1,17,0.7166666666666666
8,2,1,19,0.6833333333333333
8,2,1,22,0.6500000000000001
8,2,1,29,0.7
8,2,1,30,0.7
8,2,2,3,0.5
8,2,2,6,0.525
8,2,2,9,0.475
8,2,2,12,0.5166666666666667
8,2,2,15,0.5
8,2,2,18,0.7
8,2,2,21,0.7083333333333333
8,2,2,24,0.6500000000000001
8,2,2,27,0.6916666666666667
8,2,2,30,0.7
8,2,2,30,0.7
8,2,3,3,0.4833333333333333
8,2,3,6,0.5666666666666667
8,2,3,9,0.625
8,2,3,12,0.7333333333333334
8,2,3,15,0.6666666666666666
8,2,3,18,0.7
8,2,3,21,0.6833333333333333
8,2,3,24,0.6916666666666667
8,2,3,27,0.6583333333333333
8,2,3,30,0.7
8,2,3,30,0.7
9,2,1,4,0.7083333333333334
9,2,1,6,0.7166666666666667
9,2,1,7,0.6833333333333333
9,2,1,10,0.7583333333333334
9,2,1,11,0.75
9,2,1,13,0.8
9,2,1,14,0.8083333333333333
9,2,1,17,0.8583333333333334
9,2,1,19,0.8416666666666666
9,2,1,22,0.8583333333333332
9,2,1,29,0.9083333333333334
9,2,1,30,0.9083333333333334
9,2,2,3,0.4416666666666667
9,2,2,6,0.55
9,2,2,9,0.6916666666666667
9,2,2,12,0.875
9,2,2,15,0.9
9,2,2,18,0.8833333333333332
9,2,2,21,0.9333333333333333
9,2,2,24,0.9333333333333333
9,2,2,27,0.9
9,2,2,30,0.9083333333333334
9,2,2,30,0.9083333333333334
9,2,3,3,0.425
9,2,3,6,0.8666666666666668
9,2,3,9,0.8583333333333332
9,2,3,12,0.8333333333333333
9,2,3,15,0.8416666666666668
9,2,3,18,0.8333333333333333
9,2,3,21,0.8333333333333333
9,2,3,24,0.8166666666666667
9,2,3,27,0.8416666666666666
9,2,3,30,0.9083333333333334
9,2,3,30,0.9083333333333334
10,2,1,4,0.4416666666666667
10,2,1,6,0.4166666666666667
10,2,1,7,0.4666666666666668
10,2,1,10,0.5166666666666667
10,2,1,11,0.5083333333333333
10,2,1,13,0.5333333333333333
10,2,1,14,0.5333333333333333
10,2,1,17,0.6166666666666667
10,2,1,19,0.5833333333333333
10,2,1,22,0.6166666666666668
10,2,1,29,0.6166666666666666
10,2,1,30,0.6166666666666666
10,2,2,3,0.4166666666666667
10,2,2,6,0.425
10,2,2,9,0.5333333333333333
10,2,2,12,0.5916666666666668
10,2,2,15,0.5166666666666666
10,2,2,18,0.5666666666666667
10,2,2,21,0.6333333333333334
10,2,2,24,0.6166666666666667
10,2,2,27,0.6
10,2,2,30,0.6166666666666666
10,2,2,30,0.6166666666666666
10,2,3,3,0.5083333333333333
10,2,3,6,0.5666666666666667
10,2,3,9,0.5
10,2,3,12,0.45000000000000007
10,2,3,15,0.5583333333333333
10,2,3,18,0.5083333333333334
10,2,3,21,0.4916666666666667
10,2,3,24,0.5333333333333333
10,2,3,27,0.5916666666666667
10,2,3,30,0.6166666666666666
10,2,3,30,0.6166666666666666
11,2,1,4,0.6166666666666667
11,2,1,6,0.6416666666666666
11,2,1,7,0.625
11,2,1,10,0.65
11,2,1,11,0.6166666666666667
11,2,1,13,0.675
11,2,1,14,0.6583333333333333
11,2,1,17,0.5833333333333333
11,2,1,19,0.625
11,2,1,22,0.6500000000000001
11,2,1,29,0.6916666666666667
11,2,1,30,0.6916666666666667
11,2,2,3,0.45833333333333337
11,2,2,6,0.6416666666666667
11,2,2,9,0.5916666666666667
11,2,2,12,0.6333333333333333
11,2,2,15,0.725
11,2,2,18,0.7416666666666667
11,2,2,21,0.7333333333333334
11,2,2,24,0.6916666666666667
11,2,2,27,0.7416666666666667
11,2,2,30,0.6916666666666667
11,2,2,30,0.6916666666666667
11,2,3,3,0.4416666666666667
11,2,3,6,0.6166666666666667
11,2,3,9,0.5916666666666667
11,2,3,12,0.65
11,2,3,15,0.6666666666666666
11,2,3,18,0.5833333333333333
11,2,3,21,0.6083333333333333
11,2,3,24,0.5916666666666667
11,2,3,27,0.6666666666666666
11,2,3,30,0.6916666666666667
11,2,3,30,0.6916666666666667
12,2,1,4,0.5
12,2,1,6,0.4666666666666667
12,2,1,7,0.5166666666666666
12,2,1,10,0.4916666666666666
12,2,1,11,0.5416666666666667
12,2,1,13,0.5083333333333333
12,2,1,14,0.5250000000000001
12,2,1,17,0.4583333333333333
12,2,1,19,0.45833333333333337
12,2,1,22,0.45
12,2,1,29,0.4333333333333333
12,2,1,30,0.4333333333333333
12,2,2,3,0.3
12,2,2,6,0.45
12,2,2,9,0.5583333333333333
12,2,2,12,0.39999999999999997
12,2,2,15,0.41666666666666663
12,2,2,18,0.4583333333333333
12,2,2,21,0.41666666666666663
12,2,2,24,0.425
12,2,2,27,0.4750000000000001
12,2,2,30,0.4333333333333333
12,2,2,30,0.4333333333333333
12,2,3,3,0.35000000000000003
12,2,3,6,0.3416666666666667
12,2,3,9,0.4916666666666667
12,2,3,12,0.45833333333333337
12,2,3,15,0.4416666666666667
12,2,3,18,0.4416666666666667
12,2,3,21,0.4666666666666667
12,2,3,24,0.4833333333333333
12,2,3,27,0.45
12,2,3,30,0.4333333333333333
12,2,3,30,0.4333333333333333
13,2,1,4,0.6416666666666666
13,2,1,6,0.6
13,2,1,7,0.5833333333333333
13,2,1,10,0.6333333333333333
13,2,1,11,0.6166666666666667
13,2,1,13,0.6166666666666666
13,2,1,14,0.5666666666666667
13,2,1,17,0.6166666666666667
13,2,1,19,0.5666666666666667
13,2,1,22,0.5333333333333333
13,2,1,29,0.575
13,2,1,30,0.575
13,2,2,3,0.6250000000000001
13,2,2,6,0.6083333333333334
13,2,2,9,0.6083333333333333
13,2,2,12,0.5999999999999999
13,2,2,15,0.5499999999999999
13,2,2,18,0.5583333333333333
13,2,2,21,0.6083333333333334
13,2,2,24,0.5583333333333333
13,2,2,27,0.5333333333333333
13,2,2,30,0.575
13,2,2,30,0.575
13,2,3,3,0.5666666666666667
13,2,3,6,0.5833333333333333
13,2,3,9,0.675
13,2,3,12,0.6583333333333334
13,2,3,15,0.6416666666666667
13,2,3,18,0.6166666666666668
13,2,3,21,0.6166666666666666
13,2,3,24,0.5999999999999999
13,2,3,27,0.5166666666666667
13,2,3,30,0.575
13,2,3,30,0.575
14,2,1,4,0.625
14,2,1,6,0.5833333333333334
14,2,1,7,0.55
14,2,1,10,0.6083333333333334
14,2,1,11,0.5583333333333333
14,2,1,13,0.5333333333333333
14,2,1,14,0.5333333333333334
14,2,1,17,0.5416666666666667
14,2,1,19,0.5833333333333333
14,2,1,22,0.5583333333333333
14,2,1,29,0.5416666666666667
14,2,1,30,0.5416666666666667
14,2,2,3,0.38333333333333336
14,2,2,6,0.3916666666666666
14,2,2,9,0.4999999999999999
14,2,2,12,0.475
14,2,2,15,0.45
14,2,2,18,0.4833333333333334
14,2,2,21,0.5166666666666667
14,2,2,24,0.5249999999999999
14,2,2,27,0.5
14,2,2,30,0.5416666666666667
14,2,2,30,0.5416666666666667
14,2,3,3,0.5
14,2,3,6,0.5499999999999999
14,2,3,9,0.6000000000000001
14,2,3,12,0.5583333333333333
14,2,3,15,0.6
14,2,3,18,0.525
14,2,3,21,0.55
14,2,3,24,0.525
14,2,3,27,0.5666666666666667
14,2,3,30,0.5416666666666667
14,2,3,30,0.5416666666666667
15,2,1,4,0.525
15,2,1,6,0.5250000000000001
15,2,1,7,0.5833333333333333
15,2,1,10,0.575
15,2,1,11,0.625
15,2,1,13,0.5583333333333333
15,2,1,14,0.5333333333333334
15,2,1,17,0.5833333333333333
15,2,1,19,0.6666666666666666
15,2,1,22,0.675
15,2,1,29,0.6416666666666667
15,2,1,30,0.6416666666666667
15,2,2,3,0.36666666666666664
15,2,2,6,0.4833333333333333
15,2,2,9,0.45833333333333337
15,2,2,12,0.425
15,2,2,15,0.6916666666666667
15,2,2,18,0.6666666666666667
15,2,2,21,0.6333333333333334
15,2,2,24,0.6250000000000001
15,2,2,27,0.675
15,2,2,30,0.6416666666666667
15,2,2,30,0.6416666666666667
15,2,3,3,0.4666666666666666
15,2,3,6,0.6583333333333333
15,2,3,9,0.6666666666666667
15,2,3,12,0.6333333333333333
15,2,3,15,0.5333333333333333
15,2,3,18,0.575
15,2,3,21,0.6000000000000001
15,2,3,24,0.6
15,2,3,27,0.65
15,2,3,30,0.6416666666666667
15,2,3,30,0.6416666666666667
16,2,1,4,0.675
16,2,1,6,0.7333333333333333
16,2,1,7,0.7583333333333333
16,2,1,10,0.8666666666666666
16,2,1,11,0.825
16,2,1,13,0.8999999999999998
16,2,1,14,0.9083333333333332
16,2,1,17,0.8916666666666668
16,2,1,19,0.8916666666666666
16,2,1,22,0.8999999999999998
16,2,1,29,0.8833333333333332
16,2,1,30,0.8833333333333332
16,2,2,3,0.5
16,2,2,6,0.5583333333333333
16,2,2,9,0.5750000000000001
16,2,2,12,0.8666666666666668
16,2,2,15,0.8583333333333334
16,2,2,18,0.85
16,2,2,21,0.85
16,2,2,24,0.875
16,2,2,27,0.8333333333333334
16,2,2,30,0.8833333333333332
16,2,2,30,0.8833333333333332
16,2,3,3,0.5166666666666666
16,2,3,6,0.7583333333333333
16,2,3,9,0.8083333333333333
16,2,3,12,0.8083333333333333
16,2,3,15,0.825
16,2,3,18,0.7666666666666668
16,2,3,21,0.75
16,2,3,24,0.775
16,2,3,27,0.8583333333333334
16,2,3,30,0.8833333333333332
16,2,3,30,0.8833333333333332
17,2,1,4,0.6083333333333333
17,2,1,6,0.6
17,2,1,7,0.6500000000000001
17,2,1,10,0.6583333333333333
17,2,1,11,0.6
17,2,1,13,0.6583333333333332
17,2,1,14,0.6833333333333333
17,2,1,17,0.7416666666666667
17,2,1,19,0.7916666666666667
17,2,1,22,0.7666666666666666
17,2,1,29,0.8083333333333333
17,2,1,30,0.8083333333333333
17,2,2,3,0.4166666666666667
17,2,2,6,0.6833333333333333
17,2,2,9,0.6
17,2,2,12,0.6833333333333332
17,2,2,15,0.7416666666666667
17,2,2,18,0.825
17,2,2,21,0.8083333333333333
17,2,2,24,0.7916666666666667
17,2,2,27,0.8333333333333334
17,2,2,30,0.8083333333333333
17,2,2,30,0.8083333333333333
17,2,3,3,0.5916666666666667
17,2,3,6,0.7666666666666666
17,2,3,9,0.7166666666666666
17,2,3,12,0.7416666666666667
17,2,3,15,0.775
17,2,3,18,0.8166666666666667
17,2,3,21,0.775
17,2,3,24,0.7583333333333334
17,2,3,27,0.7833333333333334
17,2,3,30,0.8083333333333333
17,2,3,30,0.8083333333333333
18,2,1,4,0.5
18,2,1,6,0.4583333333333333
18,2,1,7,0.4083333333333334
18,2,1,10,0.45
18,2,1,11,0.45
18,2,1,13,0.475
18,2,1,14,0.45
18,2,1,17,0.4416666666666666
18,2,1,19,0.5333333333333333
18,2,1,22,0.4750000000000001
18,2,1,29,0.4
18,2,1,30,0.4
18,2,2,3,0.45000000000000007
18,2,2,6,0.45
18,2,2,9,0.4416666666666667
18,2,2,12,0.4
18,2,2,15,0.5666666666666668
18,2,2,18,0.5416666666666667
18,2,2,21,0.4750000000000001
18,2,2,24,0.4333333333333333
18,2,2,27,0.39166666666666666
18,2,2,30,0.4
18,2,2,30,0.4
18,2,3,3,0.3333333333333333
18,2,3,6,0.5083333333333333
18,2,3,9,0.4083333333333334
18,2,3,12,0.4416666666666667
18,2,3,15,0.3916666666666667
18,2,3,18,0.55
18,2,3,21,0.5
18,2,3,24,0.475
18,2,3,27,0.4166666666666667
18,2,3,30,0.4
18,2,3,30,0.4
19,2,1,4,0.85
19,2,1,6,0.8833333333333334
19,2,1,7,0.9
19,2,1,10,0.8333333333333333
19,2,1,11,0.9
19,2,1,13,0.9000000000000001
19,2,1,14,0.875
19,2,1,17,0.9000000000000001
19,2,1,19,0.9333333333333332
19,2,1,22,0.9333333333333332
19,2,1,29,0.9083333333333332
19,2,1,30,0.9083333333333332
19,2,2,3,0.6666666666666667
19,2,2,6,0.8166666666666667
19,2,2,9,0.875
19,2,2,12,0.8833333333333334
19,2,2,15,0.9166666666666666
19,2,2,18,0.9166666666666666
19,2,2,21,0.9333333333333332
19,2,2,24,0.9166666666666666
19,2,2,27,0.9166666666666666
19,2,2,30,0.9083333333333332
19,2,2,30,0.9083333333333332
19,2,3,3,0.5416666666666666
19,2,3,6,0.9333333333333332
19,2,3,9,0.9333333333333332
19,2,3,12,0.9333333333333332
19,2,3,15,0.9416666666666667
19,2,3,18,0.9333333333333332
19,2,3,21,0.9416666666666667
19,2,3,24,0.9166666666666667
19,2,3,27,0.9333333333333333
19,2,3,30,0.9083333333333332
19,2,3,30,0.9083333333333332
20,2,1,4,0.3666666666666667
20,2,1,6,0.4666666666666666
20,2,1,7,0.525
