subject,graph,method,n_channels,accuracy
36,2,1,17,0.6333333333333334
36,2,1,20,0.6
36,2,1,24,0.6333333333333333
36,2,1,26,0.611111111111111
36,2,1,28,0.711111111111111
36,2,1,30,0.711111111111111
36,2,1,33,0.6888888888888889
36,2,1,36,0.6444444444444445
36,2,1,37,0.6777777777777778
36,2,1,39,0.6555555555555556
36,2,1,42,0.6333333333333333
36,2,1,46,0.6000000000000001
36,2,1,49,0.6444444444444444
36,2,1,63,0.6555555555555556
36,2,1,64,0.6555555555555556
36,2,2,10,0.4333333333333334
36,2,2,15,0.6222222222222223
36,2,2,20,0.6333333333333334
36,2,2,25,0.711111111111111
36,2,2,30,0.7555555555555555
36,2,2,35,0.8333333333333334
36,2,2,40,0.7777777777777777
36,2,2,45,0.6777777777777778
36,2,2,50,0.6666666666666667
36,2,2,55,0.6777777777777777
36,2,2,60,0.6333333333333334
36,2,2,64,0.6555555555555556
36,2,3,10,0.5444444444444445
36,2,3,15,0.6111111111111112
36,2,3,20,0.7333333333333334
36,2,3,25,0.6555555555555557
36,2,3,30,0.6555555555555557
36,2,3,35,0.6111111111111112
36,2,3,40,0.6
36,2,3,45,0.5777777777777777
36,2,3,50,0.6777777777777778
36,2,3,55,0.6777777777777778
36,2,3,60,0.6444444444444445
36,2,3,64,0.6555555555555556
37,2,1,6,0.6555555555555556
37,2,1,10,0.5666666666666667
37,2,1,12,0.6111111111111112
37,2,1,13,0.5555555555555555
37,2,1,17,0.5111111111111112
37,2,1,20,0.5222222222222223
37,2,1,24,0.48888888888888893
37,2,1,26,0.5111111111111111
37,2,1,28,0.45555555555555555
37,2,1,30,0.4888888888888888
37,2,1,33,0.5555555555555556
37,2,1,36,0.6000000000000001
37,2,1,37,0.6222222222222223
37,2,1,39,0.5888888888888888
37,2,1,42,0.6111111111111113
37,2,1,46,0.5888888888888889
37,2,1,49,0.6111111111111112
37,2,1,63,0.6333333333333334
37,2,1,64,0.6333333333333334
37,2,2,10,0.6333333333333333
37,2,2,15,0.5555555555555556
37,2,2,20,0.5333333333333333
37,2,2,25,0.4666666666666667
37,2,2,30,0.5222222222222223
37,2,2,35,0.5555555555555556
37,2,2,40,0.4555555555555556
37,2,2,45,0.45555555555555555
37,2,2,50,0.47777777777777775
37,2,2,55,0.5666666666666667
37,2,2,60,0.6
37,2,2,64,0.6333333333333334
37,2,3,10,0.5666666666666667
37,2,3,15,0.5555555555555556
37,2,3,20,0.6
37,2,3,25,0.6111111111111112
37,2,3,30,0.5555555555555556
37,2,3,35,0.5777777777777778
37,2,3,40,0.5666666666666667
37,2,3,45,0.5888888888888889
37,2,3,50,0.5888888888888888
37,2,3,55,0.5444444444444445
37,2,3,60,0.5777777777777777
37,2,3,64,0.6333333333333334
38,2,1,6,0.6000000000000001
38,2,1,10,0.5777777777777777
38,2,1,12,0.6333333333333333
38,2,1,13,0.5777777777777777
38,2,1,17,0.5666666666666667
38,2,1,20,0.6222222222222222
38,2,1,24,0.5666666666666667
38,2,1,26,0.5777777777777778
38,2,1,28,0.6555555555555557
38,2,1,30,0.5999999999999999
38,2,1,33,0.6333333333333334
38,2,1,36,0.6222222222222223
38,2,1,37,0.6222222222222223
38,2,1,39,0.6444444444444445
38,2,1,42,0.6333333333333334
38,2,1,46,0.6
38,2,1,49,0.6333333333333333
38,2,1,63,0.6000000000000001
38,2,1,64,0.6000000000000001
38,2,2,10,0.4666666666666667
38,2,2,15,0.5777777777777777
38,2,2,20,0.7222222222222222
38,2,2,25,0.6444444444444445
38,2,2,30,0.6555555555555557
38,2,2,35,0.6
38,2,2,40,0.711111111111111
38,2,2,45,0.6333333333333334
38,2,2,50,0.6444444444444445
38,2,2,55,0.6333333333333334
38,2,2,60,0.611111111111111
38,2,2,64,0.6000000000000001
38,2,3,10,0.5777777777777777
38,2,3,15,0.5333333333333333
38,2,3,20,0.6
38,2,3,25,0.6
38,2,3,30,0.6777777777777778
38,2,3,35,0.5888888888888888
38,2,3,40,0.6111111111111112
38,2,3,45,0.6666666666666667
38,2,3,50,0.6555555555555556
38,2,3,55,0.6555555555555557
38,2,3,60,0.6222222222222222
38,2,3,64,0.6000000000000001
39,2,1,6,0.4666666666666666
39,2,1,10,0.5222222222222223
39,2,1,12,0.5555555555555556
39,2,1,13,0.5444444444444445
39,2,1,17,0.5444444444444445
39,2,1,20,0.5111111111111111
39,2,1,24,0.4222222222222222
39,2,1,26,0.4333333333333333
39,2,1,28,0.5333333333333334
39,2,1,30,0.5111111111111112
39,2,1,33,0.4222222222222222
39,2,1,36,0.4888888888888888
39,2,1,37,0.45555555555555555
39,2,1,39,0.47777777777777775
39,2,1,42,0.5
39,2,1,46,0.5
39,2,1,49,0.5
39,2,1,63,0.5111111111111112
39,2,1,64,0.5111111111111112
39,2,2,10,0.5111111111111111
39,2,2,15,0.5777777777777778
39,2,2,20,0.5888888888888888
39,2,2,25,0.5333333333333334
39,2,2,30,0.4666666666666667
39,2,2,35,0.5
39,2,2,40,0.6111111111111113
39,2,2,45,0.6111111111111112
39,2,2,50,0.5333333333333333
39,2,2,55,0.5222222222222223
39,2,2,60,0.4333333333333333
39,2,2,64,0.5111111111111112
39,2,3,10,0.5222222222222223
39,2,3,15,0.5555555555555556
39,2,3,20,0.5222222222222223
39,2,3,25,0.5555555555555556
39,2,3,30,0.5444444444444445
39,2,3,35,0.5333333333333333
39,2,3,40,0.5444444444444445
39,2,3,45,0.5
39,2,3,50,0.5222222222222223
39,2,3,55,0.5444444444444444
39,2,3,60,0.5111111111111111
39,2,3,64,0.5111111111111112
40,2,1,6,0.38888888888888884
40,2,1,10,0.47777777777777775
40,2,1,12,0.45555555555555555
40,2,1,13,0.5444444444444445
40,2,1,17,0.5222222222222223
40,2,1,20,0.5555555555555556
40,2,1,24,0.5444444444444445
40,2,1,26,0.4666666666666667
40,2,1,28,0.5
40,2,1,30,0.5222222222222223
40,2,1,33,0.4666666666666667
40,2,1,36,0.44444444444444436
40,2,1,37,0.4888888888888888
40,2,1,39,0.4222222222222222
40,2,1,42,0.47777777777777775
40,2,1,46,0.4
40,2,1,49,0.4111111111111111
40,2,1,63,0.4888888888888888
40,2,1,64,0.4888888888888888
40,2,2,10,0.4333333333333333
40,2,2,15,0.47777777777777775
40,2,2,20,0.38888888888888884
40,2,2,25,0.5111111111111111
40,2,2,30,0.4111111111111111
40,2,2,35,0.47777777777777775
40,2,2,40,0.36666666666666664
40,2,2,45,0.3666666666666667
40,2,2,50,0.34444444444444444
40,2,2,55,0.4333333333333333
40,2,2,60,0.45555555555555555
40,2,2,64,0.4888888888888888
40,2,3,10,0.47777777777777775
40,2,3,15,0.5666666666666667
40,2,3,20,0.5555555555555556
40,2,3,25,0.5111111111111111
40,2,3,30,0.5555555555555556
40,2,3,35,0.47777777777777775
40,2,3,40,0.5111111111111112
40,2,3,45,0.4333333333333333
40,2,3,50,0.4333333333333333
40,2,3,55,0.45555555555555555
40,2,3,60,0.5111111111111112
40,2,3,64,0.4888888888888888
41,2,1,6,0.6111111111111112
41,2,1,10,0.7333333333333334
41,2,1,12,0.8444444444444444
41,2,1,13,0.8777777777777777
41,2,1,17,0.9111111111111111
41,2,1,20,0.9111111111111111
41,2,1,24,0.888888888888889
41,2,1,26,0.9111111111111111
41,2,1,28,0.8444444444444444
41,2,1,30,0.8777777777777777
41,2,1,33,0.8666666666666666
41,2,1,36,0.9333333333333333
41,2,1,37,0.9111111111111111
41,2,1,39,0.9222222222222222
41,2,1,42,0.888888888888889
41,2,1,46,0.9
41,2,1,49,0.8666666666666666
41,2,1,63,0.8666666666666666
41,2,1,64,0.8666666666666666
41,2,2,10,0.7222222222222222
41,2,2,15,0.888888888888889
41,2,2,20,0.9111111111111111
41,2,2,25,0.8777777777777779
41,2,2,30,0.8777777777777777
41,2,2,35,0.8222222222222222
41,2,2,40,0.8222222222222222
41,2,2,45,0.8222222222222222
41,2,2,50,0.8555555555555554
41,2,2,55,0.8111111111111111
41,2,2,60,0.8777777777777779
41,2,2,64,0.8666666666666666
41,2,3,10,0.7333333333333334
41,2,3,15,0.9111111111111111
41,2,3,20,0.9111111111111111
41,2,3,25,0.9
41,2,3,30,0.888888888888889
41,2,3,35,0.8666666666666666
41,2,3,40,0.8444444444444443
41,2,3,45,0.8444444444444443
41,2,3,50,0.8333333333333334
41,2,3,55,0.8222222222222222
41,2,3,60,0.8666666666666666
41,2,3,64,0.8666666666666666
42,2,1,6,0.6666666666666667
42,2,1,10,0.7555555555555556
42,2,1,12,0.9
42,2,1,13,0.8777777777777777
42,2,1,17,0.9
42,2,1,20,0.888888888888889
42,2,1,24,0.9111111111111111
42,2,1,26,0.9
42,2,1,28,0.8666666666666666
42,2,1,30,0.9
42,2,1,33,0.9333333333333333
42,2,1,36,0.9222222222222222
42,2,1,37,0.9222222222222222
42,2,1,39,0.9333333333333333
42,2,1,42,0.888888888888889
42,2,1,46,0.888888888888889
42,2,1,49,0.9
42,2,1,63,0.9
42,2,1,64,0.9
42,2,2,10,0.7333333333333333
42,2,2,15,0.8222222222222223
42,2,2,20,0.8666666666666668
42,2,2,25,0.8444444444444444
42,2,2,30,0.8333333333333333
42,2,2,35,0.9222222222222222
42,2,2,40,0.9111111111111111
42,2,2,45,0.9
42,2,2,50,0.888888888888889
42,2,2,55,0.9
42,2,2,60,0.8777777777777779
42,2,2,64,0.9
42,2,3,10,0.7555555555555556
42,2,3,15,0.9111111111111111
42,2,3,20,0.9222222222222222
42,2,3,25,0.9444444444444444
42,2,3,30,0.9111111111111111
42,2,3,35,0.9
42,2,3,40,0.9333333333333333
42,2,3,45,0.9111111111111112
42,2,3,50,0.9222222222222223
42,2,3,55,0.9222222222222223
42,2,3,60,0.888888888888889
42,2,3,64,0.9
43,2,1,6,0.5555555555555556
43,2,1,10,0.6222222222222222
43,2,1,12,0.8111111111111111
43,2,1,13,0.8222222222222223
43,2,1,17,0.7666666666666666
43,2,1,20,0.8555555555555555
43,2,1,24,0.8444444444444444
43,2,1,26,0.7
43,2,1,28,0.7111111111111111
43,2,1,30,0.7000000000000001
43,2,1,33,0.6888888888888889
43,2,1,36,0.6222222222222222
43,2,1,37,0.6555555555555557
43,2,1,39,0.6333333333333333
43,2,1,42,0.6333333333333333
43,2,1,46,0.6333333333333333
43,2,1,49,0.6333333333333334
43,2,1,63,0.4666666666666666
43,2,1,64,0.4666666666666666
43,2,2,10,0.6333333333333334
43,2,2,15,0.6888888888888889
43,2,2,20,0.6
43,2,2,25,0.6111111111111112
43,2,2,30,0.5555555555555556
43,2,2,35,0.6
43,2,2,40,0.5888888888888889
43,2,2,45,0.5888888888888889
43,2,2,50,0.6222222222222223
43,2,2,55,0.611111111111111
43,2,2,60,0.6
43,2,2,64,0.4666666666666666
43,2,3,10,0.6222222222222222
43,2,3,15,0.788888888888889
43,2,3,20,0.8555555555555555
43,2,3,25,0.7999999999999999
43,2,3,30,0.7222222222222222
43,2,3,35,0.7333333333333332
43,2,3,40,0.6777777777777778
43,2,3,45,0.5666666666666667
43,2,3,50,0.5333333333333334
43,2,3,55,0.5555555555555556
43,2,3,60,0.5222222222222221
43,2,3,64,0.4666666666666666
44,2,1,6,0.5888888888888888
44,2,1,10,0.47777777777777775
44,2,1,12,0.6444444444444445
44,2,1,13,0.6444444444444445
44,2,1,17,0.6222222222222222
44,2,1,20,0.5444444444444445
44,2,1,24,0.6444444444444445
44,2,1,26,0.611111111111111
44,2,1,28,0.7111111111111111
44,2,1,30,0.6666666666666667
44,2,1,33,0.7222222222222222
44,2,1,36,0.7222222222222222
44,2,1,37,0.7333333333333333
44,2,1,39,0.6888888888888889
44,2,1,42,0.6333333333333334
44,2,1,46,0.6111111111111112
44,2,1,49,0.6111111111111112
44,2,1,63,0.6444444444444446
44,2,1,64,0.6444444444444446
44,2,2,10,0.5444444444444445
44,2,2,15,0.6888888888888889
44,2,2,20,0.6444444444444444
44,2,2,25,0.5777777777777777
44,2,2,30,0.5666666666666667
44,2,2,35,0.6666666666666667
44,2,2,40,0.6333333333333334
44,2,2,45,0.6
44,2,2,50,0.6555555555555556
44,2,2,55,0.6111111111111112
44,2,2,60,0.6555555555555556
44,2,2,64,0.6444444444444446
44,2,3,10,0.47777777777777775
44,2,3,15,0.6333333333333333
44,2,3,20,0.6333333333333333
44,2,3,25,0.6555555555555556
44,2,3,30,0.7666666666666667
44,2,3,35,0.7111111111111111
44,2,3,40,0.7
44,2,3,45,0.6666666666666666
44,2,3,50,0.6777777777777778
44,2,3,55,0.6333333333333333
44,2,3,60,0.5888888888888889
44,2,3,64,0.6444444444444446
45,2,1,6,0.4333333333333333
45,2,1,10,0.37777777777777777
45,2,1,12,0.48888888888888893
45,2,1,13,0.5222222222222223
45,2,1,17,0.5
45,2,1,20,0.5
45,2,1,24,0.5444444444444445
45,2,1,26,0.5888888888888889
45,2,1,28,0.611111111111111
45,2,1,30,0.6
45,2,1,33,0.5555555555555556
45,2,1,36,0.5666666666666667
45,2,1,37,0.5555555555555556
45,2,1,39,0.5
45,2,1,42,0.6
45,2,1,46,0.5444444444444445
45,2,1,49,0.5222222222222223
45,2,1,63,0.5111111111111112
45,2,1,64,0.5111111111111112
45,2,2,10,0.4333333333333333
45,2,2,15,0.4111111111111111
45,2,2,20,0.4666666666666666
45,2,2,25,0.5222222222222221
45,2,2,30,0.47777777777777775
45,2,2,35,0.5111111111111111
45,2,2,40,0.6
45,2,2,45,0.5888888888888888
45,2,2,50,0.5555555555555556
45,2,2,55,0.5222222222222223
45,2,2,60,0.47777777777777775
45,2,2,64,0.5111111111111112
45,2,3,10,0.37777777777777777
45,2,3,15,0.6333333333333333
45,2,3,20,0.5111111111111111
45,2,3,25,0.6111111111111112
45,2,3,30,0.6333333333333335
45,2,3,35,0.48888888888888893
45,2,3,40,0.5555555555555556
45,2,3,45,0.5555555555555556
45,2,3,50,0.4666666666666667
45,2,3,55,0.5555555555555556
45,2,3,60,0.5444444444444445
45,2,3,64,0.5111111111111112
46,2,1,6,0.6666666666666667
46,2,1,10,0.6888888888888889
46,2,1,12,0.9666666666666668
46,2,1,13,0.9666666666666668
46,2,1,17,0.9111111111111111
46,2,1,20,0.9222222222222222
46,2,1,24,0.9777777777777779
46,2,1,26,0.9666666666666666
46,2,1,28,0.9777777777777779
46,2,1,30,0.9777777777777779
46,2,1,33,0.9666666666666666
46,2,1,36,0.9444444444444444
46,2,1,37,0.9444444444444444
46,2,1,39,0.9666666666666668
46,2,1,42,0.9666666666666668
46,2,1,46,0.9888888888888889
46,2,1,49,0.9888888888888889
46,2,1,63,0.9888888888888889
46,2,1,64,0.9888888888888889
46,2,2,10,0.9444444444444444
46,2,2,15,0.9777777777777779
46,2,2,20,1.0
46,2,2,25,0.9888888888888889
46,2,2,30,0.9666666666666666
46,2,2,35,0.9666666666666666
46,2,2,40,0.9555555555555555
46,2,2,45,0.9888888888888889
46,2,2,50,0.9777777777777779
46,2,2,55,0.9888888888888889
46,2,2,60,0.9888888888888889
46,2,2,64,0.9888888888888889
46,2,3,10,0.6888888888888889
46,2,3,15,1.0
46,2,3,20,0.9777777777777779
46,2,3,25,0.9555555555555555
46,2,3,30,0.9555555555555555
46,2,3,35,0.9777777777777779
46,2,3,40,0.9777777777777779
46,2,3,45,0.9666666666666666
46,2,3,50,0.9777777777777779
46,2,3,55,0.9777777777777779
46,2,3,60,0.9777777777777779
46,2,3,64,0.9888888888888889
47,2,1,6,0.4111111111111111
47,2,1,10,0.45555555555555555
47,2,1,12,0.6
47,2,1,13,0.7
47,2,1,17,0.6666666666666667
47,2,1,20,0.6
47,2,1,24,0.6333333333333333
47,2,1,26,0.6222222222222222
47,2,1,28,0.5888888888888889
47,2,1,30,0.6111111111111112
47,2,1,33,0.611111111111111
47,2,1,36,0.6666666666666666
47,2,1,37,0.6444444444444446
47,2,1,39,0.6
47,2,1,42,0.6222222222222221
47,2,1,46,0.6444444444444446
47,2,1,49,0.6555555555555557
47,2,1,63,0.6222222222222222
47,2,1,64,0.6222222222222222
47,2,2,10,0.4333333333333334
47,2,2,15,0.6111111111111112
47,2,2,20,0.6
47,2,2,25,0.6777777777777778
47,2,2,30,0.6333333333333333
47,2,2,35,0.711111111111111
47,2,2,40,0.6777777777777778
47,2,2,45,0.6555555555555557
47,2,2,50,0.6111111111111112
47,2,2,55,0.7
47,2,2,60,0.6666666666666667
47,2,2,64,0.6222222222222222
47,2,3,10,0.45555555555555555
47,2,3,15,0.7666666666666666
47,2,3,20,0.6555555555555554
47,2,3,25,0.5888888888888889
47,2,3,30,0.6
47,2,3,35,0.5888888888888889
47,2,3,40,0.6555555555555557
47,2,3,45,0.588888888888889
47,2,3,50,0.5444444444444445
47,2,3,55,0.5444444444444445
47,2,3,60,0.6555555555555556
47,2,3,64,0.6222222222222222
48,2,1,6,0.5666666666666667
48,2,1,10,0.6666666666666666
48,2,1,12,0.5555555555555556
48,2,1,13,0.7111111111111111
48,2,1,17,0.7222222222222221
48,2,1,20,0.788888888888889
48,2,1,24,0.7555555555555555
48,2,1,26,0.7444444444444445
48,2,1,28,0.6222222222222221
48,2,1,30,0.6555555555555556
48,2,1,33,0.7222222222222221
48,2,1,36,0.8
48,2,1,37,0.7999999999999999
48,2,1,39,0.7777777777777778
48,2,1,42,0.7666666666666667
48,2,1,46,0.7222222222222222
48,2,1,49,0.7666666666666667
48,2,1,63,0.7777777777777778
48,2,1,64,0.7777777777777778
48,2,2,10,0.6777777777777778
48,2,2,15,0.6333333333333334
48,2,2,20,0.7
48,2,2,25,0.6555555555555556
48,2,2,30,0.7
48,2,2,35,0.7555555555555554
48,2,2,40,0.7666666666666666
48,2,2,45,0.7333333333333333
48,2,2,50,0.7555555555555556
48,2,2,55,0.7666666666666667
48,2,2,60,0.7555555555555555
48,2,2,64,0.7777777777777778
48,2,3,10,0.6666666666666666
48,2,3,15,0.711111111111111
48,2,3,20,0.7777777777777778
48,2,3,25,0.7999999999999999
48,2,3,30,0.7777777777777777
48,2,3,35,0.6888888888888889
48,2,3,40,0.7666666666666667
48,2,3,45,0.7222222222222222
48,2,3,50,0.7444444444444445
48,2,3,55,0.7444444444444445
48,2,3,60,0.7888888888888889
48,2,3,64,0.7777777777777778
49,2,1,6,0.41111111111111115
49,2,1,10,0.6666666666666667
49,2,1,12,0.8000000000000002
49,2,1,13,0.9
49,2,1,17,0.8555555555555555
49,2,1,20,0.8555555555555555
49,2,1,24,0.8333333333333334
49,2,1,26,0.8222222222222223
49,2,1,28,0.8666666666666668
49,2,1,30,0.8444444444444444
49,2,1,33,0.8333333333333334
49,2,1,36,0.8444444444444444
49,2,1,37,0.8222222222222222
49,2,1,39,0.7999999999999999
49,2,1,42,0.7888888888888889
49,2,1,46,0.8444444444444444
49,2,1,49,0.8333333333333334
49,2,1,63,0.8222222222222223
49,2,1,64,0.8222222222222223
49,2,2,10,0.8222222222222222
49,2,2,15,0.8333333333333334
49,2,2,20,0.9
49,2,2,25,0.8444444444444444
49,2,2,30,0.8555555555555555
49,2,2,35,0.8666666666666666
49,2,2,40,0.8444444444444444
49,2,2,45,0.8555555555555555
49,2,2,50,0.8
49,2,2,55,0.8222222222222223
49,2,2,60,0.8111111111111112
49,2,2,64,0.8222222222222223
49,2,3,10,0.6666666666666667
49,2,3,15,0.888888888888889
49,2,3,20,0.888888888888889
49,2,3,25,0.8444444444444444
49,2,3,30,0.8222222222222223
49,2,3,35,0.8222222222222223
49,2,3,40,0.8
49,2,3,45,0.7888888888888889
49,2,3,50,0.8222222222222223
49,2,3,55,0.7999999999999999
49,2,3,60,0.7888888888888889
49,2,3,64,0.8222222222222223
50,2,1,6,0.7555555555555555
50,2,1,10,0.6888888888888889
50,2,1,12,0.788888888888889
50,2,1,13,0.7555555555555555
50,2,1,17,0.6555555555555556
50,2,1,20,0.6888888888888889
50,2,1,24,0.7999999999999999
50,2,1,26,0.8
50,2,1,28,0.8333333333333334
50,2,1,30,0.7888888888888888
50,2,1,33,0.8666666666666666
50,2,1,36,0.8555555555555555
50,2,1,37,0.8333333333333334
50,2,1,39,0.8333333333333334
50,2,1,42,0.8333333333333334
50,2,1,46,0.8222222222222223
50,2,1,49,0.7777777777777777
50,2,1,63,0.7666666666666666
50,2,1,64,0.7666666666666666
50,2,2,10,0.5666666666666667
50,2,2,15,0.6777777777777778
50,2,2,20,0.7
50,2,2,25,0.7444444444444445
50,2,2,30,0.7222222222222222
50,2,2,35,0.7666666666666666
50,2,2,40,0.7333333333333334
50,2,2,45,0.7555555555555556
50,2,2,50,0.8555555555555554
50,2,2,55,0.7444444444444445
50,2,2,60,0.7777777777777777
50,2,2,64,0.7666666666666666
50,2,3,10,0.6888888888888889
50,2,3,15,0.7666666666666668
50,2,3,20,0.7222222222222221
50,2,3,25,0.7888888888888889
50,2,3,30,0.8555555555555555
50,2,3,35,0.7333333333333334
50,2,3,40,0.711111111111111
50,2,3,45,0.7555555555555556
50,2,3,50,0.7222222222222222
50,2,3,55,0.7222222222222221
50,2,3,60,0.711111111111111
50,2,3,64,0.7666666666666666
51,2,1,6,0.711111111111111
51,2,1,10,0.7888888888888889
51,2,1,12,0.8444444444444444
51,2,1,13,0.7777777777777777
51,2,1,17,0.7111111111111111
51,2,1,20,0.6333333333333333
51,2,1,24,0.6888888888888889
51,2,1,26,0.688888888888889
51,2,1,28,0.6777777777777778
51,2,1,30,0.6666666666666667
51,2,1,33,0.6333333333333334
51,2,1,36,0.6555555555555556
51,2,1,37,0.6555555555555556
51,2,1,39,0.6333333333333334
51,2,1,42,0.5444444444444445
51,2,1,46,0.6222222222222223
51,2,1,49,0.5555555555555556
51,2,1,63,0.5444444444444445
51,2,1,64,0.5444444444444445
51,2,2,10,0.788888888888889
51,2,2,15,0.7444444444444444
51,2,2,20,0.7333333333333333
51,2,2,25,0.6777777777777778
51,2,2,30,0.7
51,2,2,35,0.6333333333333333
51,2,2,40,0.6333333333333333
51,2,2,45,0.5666666666666667
51,2,2,50,0.5
51,2,2,55,0.5777777777777777
51,2,2,60,0.6
51,2,2,64,0.5444444444444445
51,2,3,10,0.7888888888888889
51,2,3,15,0.7777777777777777
51,2,3,20,0.6888888888888889
51,2,3,25,0.6555555555555556
51,2,3,30,0.6777777777777778
51,2,3,35,0.6333333333333334
51,2,3,40,0.6555555555555556
51,2,3,45,0.6
51,2,3,50,0.5777777777777778
51,2,3,55,0.5333333333333334
51,2,3,60,0.5222222222222223
51,2,3,64,0.5444444444444445
52,2,1,6,0.5777777777777777
52,2,1,10,0.6444444444444445
52,2,1,12,0.7888888888888888
52,2,1,13,0.788888888888889
52,2,1,17,0.788888888888889
52,2,1,20,0.8111111111111111
52,2,1,24,0.7666666666666667
52,2,1,26,0.7888888888888889
52,2,1,28,0.7777777777777779
52,2,1,30,0.7666666666666666
52,2,1,33,0.8
52,2,1,36,0.788888888888889
52,2,1,37,0.788888888888889
52,2,1,39,0.8
52,2,1,42,0.8222222222222222
52,2,1,46,0.8111111111111111
52,2,1,49,0.8111111111111111
52,2,1,63,0.7666666666666665
52,2,1,64,0.7666666666666665
52,2,2,10,0.6000000000000001
52,2,2,15,0.7222222222222221
52,2,2,20,0.7444444444444444
52,2,2,25,0.711111111111111
52,2,2,30,0.7444444444444445
52,2,2,35,0.8666666666666666
52,2,2,40,0.8222222222222223
52,2,2,45,0.8222222222222222
52,2,2,50,0.8333333333333333
52,2,2,55,0.8
52,2,2,60,0.7222222222222222
52,2,2,64,0.7666666666666665
52,2,3,10,0.6444444444444445
52,2,3,15,0.7555555555555556
52,2,3,20,0.8
52,2,3,25,0.8444444444444444
52,2,3,30,0.8666666666666666
52,2,3,35,0.788888888888889
52,2,3,40,0.8111111111111111
52,2,3,45,0.8111111111111111
52,2,3,50,0.8222222222222222
52,2,3,55,0.8222222222222223
52,2,3,60,0.8111111111111111
52,2,3,64,0.7666666666666665
53,2,1,6,0.6777777777777778
53,2,1,10,0.6111111111111112
53,2,1,12,0.6444444444444445
53,2,1,13,0.7555555555555555
53,2,1,17,0.8222222222222222
53,2,1,20,0.7777777777777777
53,2,1,24,0.7444444444444445
53,2,1,26,0.7333333333333334
53,2,1,28,0.7333333333333333
53,2,1,30,0.7666666666666666
53,2,1,33,0.8222222222222222
53,2,1,36,0.7999999999999999
53,2,1,37,0.7777777777777778
53,2,1,39,0.7444444444444445
53,2,1,42,0.6888888888888889
53,2,1,46,0.7777777777777777
53,2,1,49,0.8111111111111111
53,2,1,63,0.8666666666666666
53,2,1,64,0.8666666666666666
53,2,2,10,0.5444444444444444
53,2,2,15,0.5222222222222221
53,2,2,20,0.7777777777777777
53,2,2,25,0.8222222222222223
53,2,2,30,0.8111111111111111
53,2,2,35,0.7777777777777779
53,2,2,40,0.7555555555555554
53,2,2,45,0.8111111111111111
53,2,2,50,0.8555555555555555
53,2,2,55,0.888888888888889
53,2,2,60,0.8222222222222222
53,2,2,64,0.8666666666666666
53,2,3,10,0.6111111111111112
53,2,3,15,0.6666666666666666
53,2,3,20,0.8111111111111111
53,2,3,25,0.8222222222222223
53,2,3,30,0.7555555555555556
53,2,3,35,0.6888888888888889
53,2,3,40,0.7777777777777778
53,2,3,45,0.7666666666666666
53,2,3,50,0.7555555555555555
53,2,3,55,0.6777777777777778
53,2,3,60,0.7333333333333334
53,2,3,64,0.8666666666666666
54,2,1,6,0.711111111111111
54,2,1,10,0.6888888888888889
54,2,1,12,0.48888888888888893
54,2,1,13,0.5333333333333332
54,2,1,17,0.6444444444444445
54,2,1,20,0.7777777777777779
54,2,1,24,0.7555555555555556
54,2,1,26,0.7666666666666667
54,2,1,28,0.8
54,2,1,30,0.8333333333333334
54,2,1,33,0.8222222222222222
54,2,1,36,0.8
54,2,1,37,0.8
54,2,1,39,0.7777777777777778
54,2,1,42,0.7444444444444445
54,2,1,46,0.7666666666666666
54,2,1,49,0.9
54,2,1,63,0.9111111111111111
54,2,1,64,0.9111111111111111
54,2,2,10,0.7
54,2,2,15,0.6333333333333333
54,2,2,20,0.9
54,2,2,25,0.9111111111111111
54,2,2,30,0.8222222222222223
54,2,2,35,0.888888888888889
54,2,2,40,0.8666666666666666
54,2,2,45,0.9111111111111111
54,2,2,50,0.9444444444444444
54,2,2,55,0.8777777777777779
54,2,2,60,0.888888888888889
54,2,2,64,0.9111111111111111
54,2,3,10,0.6888888888888889
54,2,3,15,0.6222222222222221
54,2,3,20,0.8
54,2,3,25,0.7888888888888889
54,2,3,30,0.8333333333333334
54,2,3,35,0.7777777777777777
54,2,3,40,0.7333333333333334
54,2,3,45,0.7555555555555554
54,2,3,50,0.7555555555555555
54,2,3,55,0.7777777777777777
54,2,3,60,0.9111111111111111
54,2,3,64,0.9111111111111111
55,2,1,6,0.888888888888889
55,2,1,10,0.9
55,2,1,12,0.9444444444444444
55,2,1,13,0.9666666666666666
55,2,1,17,0.9666666666666666
55,2,1,20,0.9444444444444444
55,2,1,24,0.9555555555555555
55,2,1,26,0.9888888888888889
55,2,1,28,0.9888888888888889
55,2,1,30,0.9777777777777779
55,2,1,33,0.9888888888888889
55,2,1,36,0.9777777777777779
55,2,1,37,0.9777777777777779
55,2,1,39,0.9777777777777779
55,2,1,42,0.9888888888888889
55,2,1,46,0.9777777777777779
55,2,1,49,0.9666666666666666
55,2,1,63,1.0
55,2,1,64,1.0
55,2,2,10,0.9222222222222222
55,2,2,15,0.9444444444444444
55,2,2,20,0.9555555555555555
55,2,2,25,0.9666666666666666
55,2,2,30,0.9777777777777779
55,2,2,35,1.0
55,2,2,40,0.9888888888888889
55,2,2,45,1.0
55,2,2,50,1.0
55,2,2,55,1.0
55,2,2,60,1.0
55,2,2,64,1.0
55,2,3,10,0.9
55,2,3,15,0.9666666666666668
55,2,3,20,0.9888888888888889
55,2,3,25,0.9888888888888889
55,2,3,30,0.9888888888888889
